date size
2018-05-09 0.0
2018-05-10 0.0
2018-05-11 0.0
2018-05-12 0.0
2018-05-13 0.0
2018-05-14 0.0
2018-05-15 0.0
2018-05-16 128797175.0
2018-05-17 0.0
2018-05-18 0.0
2018-05-19 0.0
2018-05-20 0.0
2018-05-21 0.0
2018-05-22 178334550.0
2018-05-23 0.0
2018-05-24 0.0
2018-05-25 0.0
2018-05-26 0.0
2018-05-27 0.0
2018-05-28 0.0
2018-05-29 1842980632.0
2018-05-30 5003791502.0
2018-05-31 2605935862.0
2018-06-01 5717203358.0
2018-06-02 18033466364.0
2018-06-03 16676002134.0
2018-06-04 13901622722.0
2018-06-05 4379556120.0
2018-06-06 6608969414.0
2018-06-07 4181387652.0
2018-06-08 1189019976.0
2018-06-09 79267988.0
2018-06-10 0.0
2018-06-11 4904706546.0
2018-06-12 80110206547.0
2018-06-13 199319346980.0
2018-06-14 0.0
2018-06-15 0.0
2018-06-16 0.0
2018-06-17 0.0
2018-06-18 0.0
2018-06-19 0.0
2018-06-20 0.0
2018-06-21 0.0
2018-06-22 0.0
2018-06-23 0.0
2018-06-24 0.0
2018-06-25 0.0
2018-06-26 0.0
2018-06-27 0.0
2018-06-28 0.0
2018-06-29 0.0
2018-06-30 0.0
2018-07-01 0.0
